CLAVE SITIO,NOMBRE DEL SITIO,COLI_FEC,COT,COT_SOL,N_NH3,N_NO2,N_NO3,N_ORG,N_TOT,N_TOTK,P_TOT,ORTO_PO4,COLOR_VER,ABS_UV,SDT,SST,TURBIEDAD,AS_TOT,CD_TOT,CR_TOT,HG_TOT,NI_TOT,PB_TOT,TEMP_AMB
OCPNO4578,RIO SAN LORENZO 7,1421,4.071,4.071,0.06784,0.005807,0.095384,0.31565,0.484681,0.38349,0.03733,0.03182,18,0.101,105.6,10,3.1,0.00139,0.0002,0.00088,0.000045,0.0002,0.00154,29
OCPNO4578,RIO SAN LORENZO 7,794,2.116,1.751,0.04063,0.005106,0.080006,0.63934,0.765082,0.67997,0.04136,0.03338,5,0.081,104.32,10,1.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4578,RIO SAN LORENZO 7,2359,2.838,2.838,0.06402,0.002226,0.045803,0.13055,0.242599,0.19457,0.02995,0.0126,10,0.022,129.792,10,4.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32.1
OCPNO4578,RIO SAN LORENZO 7,19863,3.849,3.436,0.337864,0.010829,0.115231,0.54017,1.004094,0.878034,0.15076,0.0657,30,0.139,202.24,59.41,17,0.01365,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4578,RIO SAN LORENZO 7,2755,4.389,4.389,0.080093,0.043126,0.265208,0.3461,0.734527,0.426193,0.11401,0.11401,60,0.136,96.64,10,15,0.0125,0.0002,0.00088,0.00009,0.0002,0.00154,28
OCPNO4578,RIO SAN LORENZO 7,1500,3.664,3.473,0.040443,0.003003,0.18651,0.276,0.505956,0.316443,0.06867,0.02264,25,0.078,94.72,10,3.5,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,27
OCPNO4579,RIO SAN LORENZO 8,1658,9.737,5.9123,0.0958,0.0081,0.2581,0.1965,0.5585,0.2923,0.0508,0.1278,25,0.009,144.64,10.6667,8.5,0.0135,0.0002,0.00088,0.00009,0.0002,0.00154,28
OCPNO4579,RIO SAN LORENZO 8,60,6.5184,6.0702,0.01,0.0125,0.2768,0.391871,0.691171,0.401871,0.0275,0.0072,20,0.025,133.76,5,5.6,0.00625,0.0015,0.0025,0.00025,0.0005,0.0025,26.9
OCPNO4579,RIO SAN LORENZO 8,249,2.8492,2.8492,0.0422,0.003,0.1934,0.3484,0.587,0.3906,0.2814,0.001,20,0.0125,160.8512,10,1.6,0.0071,0.0002,0.00088,0.0001,0.0002,0.00154,26.15
OCPNO4579,RIO SAN LORENZO 8,31,3.3959,3.3959,0.0476,0.0034,0.0984,0.3349,0.4843,0.3825,0.0851,0.0152,12.5,0.009,174.08,10,1.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29.05
OCPNO4579,RIO SAN LORENZO 8,1,7.5986,4.5821,0.0808,0.0042,0.0639,0.2734,0.4223,0.3542,0.0623,0.0255,10,0.009,185.6,10,2.5,0.0105,0.0002,0.00088,0.00009,0.0002,0.00154,33.1
OCPNO4579,RIO SAN LORENZO 8,73,7.1098,5.2717,0.0445,0.0055,0.1196,0.2675,0.4371,0.312,0.1002,0.0216,20,0.0845,191.36,18,5,0.0154,0.0002,0.00088,0.0001,0.0002,0.00154,29.6
OCPNO4579,RIO SAN LORENZO 8,1872,7.2226,5.4537,0.08,0.02,0.7708,0.7726,1.6434,0.8526,0.1858,0.1422,40,0.1511,156.4288,15,9.8,0.0096,0.0002,0.0019,0.0004,0.0002,0.00154,36.7
OCPNO4579,RIO SAN LORENZO 8,8664,9.811,7.857,0.203,0.004,1.226,1.384,2.817,1.587,0.424,0.158,187.5,0.283,115.84,43,57.5,0.006,0.0002,0.004,0.0002,0.0002,0.00154,27.3
OCPNO4579,RIO SAN LORENZO 8,657,2.87,2.01,0.04,0.002,0.159,0.191,0.392,0.231,0.04,0.021,12.5,0.08,130.112,5.3,3.5,0.0115,0.0002,0.0025,0.00009,0.0002,0.00154,22.8
OCPNO4579,RIO SAN LORENZO 8,262,1.938,1.938,0.174,0.003,0.197,0.138,0.512,0.312,0.049,0.016,7.5,0.09,138.24,7.7,3.3,0.0107,0.0002,0.00088,0.00009,0.0002,0.00154,29
OCPNO4579,RIO SAN LORENZO 8,842,2.44,2.44,0.123,0.003,0.068,0.24,0.434,0.363,0.037,0.021,15,0.069,111.36,5.6,5,0.0123,0.0002,0.00088,0.00019,0.0002,0.00154,43
OCPNO4579,RIO SAN LORENZO 8,9804,7.472,2.548,0.054,0.008,0.345,0.339,0.746,0.393,0.082,0.05,20,0.038,101.12,16,8.7,0.0135,0.0002,0.00088,0.00021,0.0002,0.00154,35
OCPNO4579,RIO SAN LORENZO 8,7270,3.156,2.96,0.129,0.017,0.375,0.386,0.907,0.515,0.115,0.066,40,0.108,190.72,15.5,18,0.0165,0.0002,0.00088,0.00009,0.0002,0.00154,36
OCPNO4579,RIO SAN LORENZO 8,9208,3.861,3.861,0.057,0.024,1.033,0.734,1.848,0.791,0.175,0.018,60,0.132,209.28,23,21,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,34
OCPNO4579,RIO SAN LORENZO 8,684,4.9203,4.5418,0.071739,0.0013,0.1361,0.444814,0.653953,0.516553,0.030967,0.0311,25,0.144,111.616,5.67,3.5,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4579,RIO SAN LORENZO 8,1401,2.6356,2.4698,0.063813,0.007775,0.042482,0,0.11407,0.063813,0.060813,0.0371,3,0.078,99.2,10,1.6,0.00139,0.0002,0.00088,0.000262,0.0002,0.00154,34
OCPNO4579,RIO SAN LORENZO 8,1162,3.3499,2.7835,0.148448,0.002434,0.053786,0.345453,0.550121,0.493901,0.0639,0.053578,15,0.097,157.44,5.2,3.6,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,34
OCPNO4579,RIO SAN LORENZO 8,1658,4.6907,4.3275,0.093817,0.0034,0.0298,0.456894,0.583911,0.550711,0.095046,0.0201,10,0.083,130.56,5.91,7.8,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,35
OCPNO4579,RIO SAN LORENZO 8,4106,4.8837,4.8541,0.05933,0.005311,0.071674,0.779433,0.915748,0.838763,0.101017,0.062301,15,0.09706,203.52,14,8.8,0.00139,0.0002,0.00088,0.000338,0.0002,0.00154,34
OCPNO4579,RIO SAN LORENZO 8,1086,3.5092,3.4987,0.023417,0.021903,0.739281,0.633821,1.418422,0.657238,0.057969,0.013383,15,0.10592,188.8,10,3.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4579,RIO SAN LORENZO 8,2046,3.0851,2.3794,0.025875,0.000772,0.124554,0.364508,0.515709,0.390383,0.030656,0.015512,15,0.07843,116.48,10,1.6,0.00139,0.0002,0.0149,0.00009,0.0069,0.00154,31
OCPNO4579,RIO SAN LORENZO 8,19863,2.9426,1.592,0.104273,0.001932,0.037988,0.25158,0.395773,0.355853,0.046607,0.029355,15,0.08343,94.72,5,3.3,0.00139,0.0002,0.00088,0.000071,0.0002,0.00154,34
OCPNO4579,RIO SAN LORENZO 8,2143,2.6116,2.6116,0.149314,0.010352,0.298774,0.527054,0.985494,0.676368,0.098689,0.047253,30,0.13769,164.48,12.5,12,0.02016,0.0002,0.00088,0.000126,0.0002,0.00154,36
OCPNO4579,RIO SAN LORENZO 8,12033,4.9569,4.5837,0.210666,0.017824,0.648102,0.422891,1.299483,0.633557,0.178544,0.148122,50,0.16274,182.4,11,13,0.00139,0.0002,0.0062,0.00009,0.0002,0.00154,33
OCPNO4579,RIO SAN LORENZO 8,1483,3.5169,3.487,0.034705,0.029803,0.094294,0.690159,0.848961,0.724864,0.074915,0.025166,15,0.11874,202.88,10,6.5,0.0134,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4579,RIO SAN LORENZO 8,2014,3.246,3.069,0.090272,0.004988,0.042268,0.380382,0.51791,0.470654,0.184372,0.044764,20,0.08357,115.2,10,9.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4579,RIO SAN LORENZO 8,1607,3.974,3.974,0.03141,0.00396,0.11013,0.38003,0.52553,0.41144,0.03705,0.02332,15,0.09,99.84,10,4.3,0.00139,0.0002,0.00088,0.000269,0.0002,0.00154,29
OCPNO4579,RIO SAN LORENZO 8,1401,3.505,3.495,0.13038,0.00136,0.12225,0.16186,0.41585,0.29224,0.0286,0.02062,10,0.112,102.4,10,2.9,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4579,RIO SAN LORENZO 8,6131,2.204,2.018,0.08874,0.00425,0.12084,0.17139,0.38522,0.26013,0.0297,0.0242,30,0.085,108.16,10,5,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29
OCPNO4579,RIO SAN LORENZO 8,1483,3.755,3.661,0.099402,0.007244,0.125573,0.501481,0.7337,0.600883,0.07746,0.03017,25,0.1,119.04,11.5,8.5,0.0145,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4579,RIO SAN LORENZO 8,3873,4.132,4.132,0.10922,0.013436,0.856641,0.496493,1.47579,0.605713,0.1157,0.10176,30,0.009,188.8,10,7.1,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4579,RIO SAN LORENZO 8,5475,5.391,5.334,0.04736,0.05353,0.15782,0.21692,0.47563,0.26428,0.06091,0.0578,30,0.192,209.28,10,5.8,0.0136,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4579,RIO SAN LORENZO 8,1112,6.634,6.634,0.02318,0.02021,0.43025,0.32788,0.80152,0.35106,0.04734,0.10228,5,0.101,106.88,10,2.1,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,24
OCPNO4579,RIO SAN LORENZO 8,1106,3.847,3.766,0.055684,0.004313,0.129069,0.2596,0.448666,0.315284,0.03998,0.04409,13,0.099,103.68,10,2.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,27
OCPNO4579,RIO SAN LORENZO 8,1017,1.998,1.721,0.031317,0.007364,0.109287,0.58858,0.736548,0.619897,0.04658,0.07617,5,0.085,103.68,10,1.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4579,RIO SAN LORENZO 8,1650,2.95,2.786,0.095847,0.001827,0.054005,0.06077,0.212449,0.156617,0.02585,0.00883,30,0.005,129.856,10,5.4,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4579,RIO SAN LORENZO 8,24196,3.851,3.532,0.068875,0.012996,0.075404,0.67923,0.836505,0.748105,0.12902,0.05867,40,0.146,199.68,32,11,0.0141,0.0002,0.00088,0.000041,0.0002,0.00154,30
OCPNO4579,RIO SAN LORENZO 8,1281,4.603,4.495,0.157153,0.021947,0.088071,0.39454,0.661711,0.551693,0.10133,0.06428,60,0.124,90.88,10,23,0.0116,0.0002,0.004,0.00009,0.0002,0.00154,26
OCPNO4579,RIO SAN LORENZO 8,1301,3.341,3.105,0.045427,0.003706,0.189906,0.23025,0.469289,0.275677,0.07134,0.02114,25,0.078,92.8,10,3.4,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,25
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,134,7.1329,6.9145,0.0617,0.0107,0.0901,0.3187,0.4812,0.3804,0.0176,0.0097,12.5,0.009,176,10,16,0.00139,0.0002,0.00088,0.0002,0.0002,0.00154,42.1
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,135,5.6434,5.3211,0.1914,0.0068,0.1598,0.3928,0.7508,0.5842,0.0483,0.0067,15,0.123,163.84,18.5,1,0.0071,0.0002,0.00088,0.00009,0.0031,0.00154,25.6
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,717,5.132,3.952,0.274,0.003,0.068,0.132,0.477,0.406,0.089,0.001,10,0.075,148.48,5.2,1.1,0.0096,0.0002,0.00088,0.00009,0.0002,0.00154,42
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,776,1.394,1.281,0.064,0.003,0.083,0.13,0.28,0.194,0.031,0.002,2.5,0.024,96.128,10,1.3,0.0113,0.0002,0.00088,0.00009,0.0002,0.00154,27.1
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,175,3.7026,3.6002,0.078094,0.004113,0.132962,0.152968,0.368137,0.231062,0.028549,0.028963,5,0.08,111.04,10,1.1,0.00139,0.0002,0.00088,0.00009,0.0054,0.00154,30
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,1785,2.9221,2.8767,0.040012,0.003695,0.012994,0.234077,0.290778,0.274089,0.033716,0.003111,13,0.08034,88.32,10,1.9,0.00139,0.0002,0.00088,0.000241,0.0002,0.00154,30
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,586,3.2505,3.1927,0.08197,0.001226,0.002212,0.351987,0.437395,0.433957,0.03468,0.002525,15,0.06626,139.52,10,13,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,37
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,85,2.715,2.715,0.0951,0.003475,0.00451,0.210873,0.313958,0.305973,0.014617,0.006676,10,0.09297,95.04,10,1.9,0.00139,0.0002,0.00088,0.000229,0.0002,0.00154,31
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,10,4.344,4.314,0.055594,0.003234,0.05595,0.310764,0.425542,0.366358,0.027992,0.018993,5,0.0618,128.576,10,1.4,0.0077,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,75,3.464,3.447,0.035718,0.003601,0.070252,0.31601,0.425581,0.351728,0.035868,0.008703,3,0.008,134.4,10,2,0.00139,0.0002,0.0089,0.00009,0.0002,0.015,25
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,10,3.788,3.788,0.055659,0.002154,0.00678,0.37416,0.438753,0.429819,0.037055,0.009927,3,0.07725,147.84,10,1.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,36
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,10,4.263,3.941,0.109753,0.001388,0.173557,0.70978,0.994478,0.819533,0.05989,0.022821,3,0.08289,88.32,10,4.8,0.0082,0.0002,0.0034,0.00009,0.0014,0.00154,27
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,98,3.36,3.289,0.30945,0.004909,0.132434,0.13668,0.583473,0.44613,0.045143,0.013728,13,0.09442,94.72,10,0.9,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,23
OCPNO4580,PRESA JOSE LOPEZ PORTILLO 1,20,3.567,2.756,0.023312,0.000651,0.00491,0.41798,0.446853,0.441292,0.013452,0.001254,3,0.0697,168.96,10,2.4,0.00139,0.00023,0.00088,0.000038,0.0002,0.00154,34
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,369,6.2433,5.323,0.0494,0.0095,0.0938,0.3673,0.52,0.4167,0.0172,0.0084,20,0.009,177.92,6.5,5.5,0.00139,0.0002,0.00088,0.0001,0.0002,0.00154,41.3
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,561,5.251,3.379,0.223,0.004,0.067,0.11,0.404,0.333,0.095,0.001,10,0.076,139.52,10,1.6,0.0111,0.0002,0.0024,0.00009,0.0002,0.00154,34.5
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,504,2.21,2.078,0.047,0.002,0.017,0.167,0.233,0.214,0.025,0.007,10,0.024,97.152,10,1,0.00139,0.0002,0.00088,0.00013,0.0002,0.00154,27.4
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,41,4.0575,4.0575,0.104838,0.00399,0.114818,0.137395,0.361041,0.242233,0.038849,0.02413,5,0.081,111.552,10,1.1,0.00139,0.0002,0.00088,0.00009,0.0063,0.00154,31
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,228,3.3324,3.1759,0.049041,0.001507,0.002183,0.219264,0.271995,0.268305,0.047701,0.003386,10,0.08015,83.84,7.5,2,0.00139,0.0002,0.00088,0.000106,0.0002,0.00154,32
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,1,3.7202,3.672,0.104267,0.001901,0.003693,0.485635,0.595496,0.589902,0.169543,0.003084,15,0.07725,144,16,1.2,0.00139,0.0002,0.0044,0.000092,0.0002,0.00154,35
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,61,3.029,3.029,0.030217,0.003298,0.002669,0.375328,0.411512,0.405545,0.015583,0.003707,8,0.10728,96.128,10,1.3,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,31
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,10,4.397,4.397,0.071449,0.00404,0.029561,0.321108,0.426158,0.392557,0.035654,0.016025,3,0.06386,127.808,10,1.3,0.0066,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,471,3.872,3.872,0.032983,0.002397,0.034796,0.42155,0.491726,0.454533,0.035426,0.010367,5,0.01165,138.88,10,2.4,0.00139,0.0002,0.0444,0.00009,0.0296,0.00154,28
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,52,3.188,3.188,0.110132,0.002077,0.015656,0.30264,0.430505,0.412772,0.036514,0.018594,5,0.09373,119.68,10,1.4,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,36
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,10,3.751,3.351,0.105897,0.001955,0.176415,0.53632,0.820587,0.642217,0.053933,0.021497,3,0.10172,90.24,10,4.7,0.007,0.0002,0.0048,0.00009,0.005,0.00154,28
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,122,3.294,3.294,0.197929,0.003449,0.113818,0.11606,0.431256,0.313989,0.033265,0.012408,5,0.0824,92.8,10,1,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,24
OCPNO4581,PRESA JOSE LOPEZ PORTILLO 2,10,3.805,2.786,0.029811,0.001393,0.005903,0.51349,0.550597,0.543301,0.024541,0.002515,3,0.06831,167.04,10,2.3,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,31.2
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,471,6.1978,5.6612,0.0887,0.0076,0.0812,0.3197,0.4972,0.4084,0.0176,0.008,15,0.009,180.48,5.6667,15,0.0126,0.0002,0.00088,0.0001,0.0002,0.00154,40
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,63,6.3102,5.3352,0.2743,0.0013,0.3043,0.4341,1.014,0.7084,0.0847,0.0065,20,0.107,152.32,41,1.3,0.0102,0.0003,0.0035,0.0002,0.0045,0.00154,25.4
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,1010,2.173,2.152,0.168,0.004,0.07,0.206,0.448,0.374,0.096,0.001,12.5,0.077,133.76,10,2,0.0092,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,313,3.507,1.268,0.065,0.003,0.07,0,0.138,0.065,0.025,0.024,10,0.051,99.648,10,1.5,0.0103,0.0002,0.00088,0.00107,0.0002,0.00154,27.8
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,10,4.1257,4.1257,0.072031,0.003742,0.11048,0.13921,0.325463,0.211241,0.032508,0.024195,3,0.078,114.24,10,1.5,0.00139,0.0002,0.00088,0.00009,0.0221,0.00154,31
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,52,3.1241,2.8327,0.025271,0.001803,0.00855,0.330476,0.3661,0.355747,0.053459,0.00392,13,0.08528,67.2,22,1.7,0.00139,0.0002,0.00088,0.000125,0.0002,0.00154,33
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,20,3.85,3.7115,0.094232,0.002199,0.00476,0.447667,0.548858,0.541899,0.137881,0.003513,13,0.08618,144.64,22.67,1.3,0.00139,0.0002,0.0077,0.00009,0.0065,0.00154,33
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,97,3.331,3.315,0.029982,0.002766,0.001627,0.426544,0.460919,0.456526,0.036777,0.001,10,0.08521,99.2,10,1.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,29
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,10,4.299,4.26,0.066197,0.003129,0.014144,0.543444,0.626914,0.609641,0.075586,0.013952,3,0.05974,127.936,11,1.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,10,3.385,3.25,0.104451,0.001588,0.017657,0.34121,0.464906,0.445661,0.051063,0.012979,5,0.00754,142.72,10,2.5,0.00139,0.0002,0.0735,0.00009,0.0227,0.00154,36
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,20,3.229,3.229,0.151086,0.002176,0.011472,0.47395,0.638684,0.625036,0.055153,0.008358,8,0.0721,142.72,10.5,1.5,0.01009,0.0002,0.00088,0.00009,0.0002,0.00154,37
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,10,3.794,3.36,0.099277,0.003866,0.187879,0.31159,0.602612,0.410867,0.045357,0.01935,13,0.10172,90.88,10,4.1,0.0059,0.0002,0.0083,0.000033,0.0021,0.00154,30
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,203,3.597,3.475,0.358601,0.008649,0.072624,0.07281,0.512684,0.431411,0.037686,0.008377,5,0.09991,96,10,1.1,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,25
OCPNO4582,PRESA JOSE LOPEZ PORTILLO 3,52,4.108,3.074,0.029712,0.005,0.005494,0.86544,0.905646,0.895152,0.231518,0.002503,3,0.06918,163.2,10,2.2,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,28.6
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,1723,6.193,4.7348,0.0332,0.0054,0.0989,0.3944,0.5319,0.4276,0.0334,0.0071,17.5,0.009,181.12,8.6667,8.5,0.0122,0.0002,0.00088,0.0001,0.0002,0.00154,37
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,489,2.517,1.621,0.117,0.004,0.106,0.239,0.466,0.356,0.085,0.001,12.5,0.009,137.6,10,1.4,0.0124,0.0002,0.00088,0.00009,0.0002,0.00154,21
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,624,2.345,0.973,0.07,0.003,0.11,0.206,0.389,0.276,0.027,0.017,2.5,0.044,99.52,7.3,1.5,0.0115,0.0002,0.00088,0.00029,0.0002,0.00154,27.2
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,10,4.0425,3.9243,0.140598,0.004294,0.132074,0.193392,0.470358,0.33399,0.059561,0.038947,5,0.088,114.752,10,1.1,0.00139,0.0002,0.00088,0.002349,0.0149,0.00154,33
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,31,3.349,3.0758,0.066107,0.001366,0.002131,0.349068,0.418672,0.415175,0.07072,0.001899,13,0.08426,80.64,9.33,1.9,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,41,2.984,2.823,0.031305,0.003118,0.002376,0.36449,0.401289,0.395795,0.023323,0.001,5,0.08586,98.24,10,1.2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,30
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,10,4.288,4.282,0.203972,0.005763,0.014458,0.455557,0.67975,0.659529,0.042084,0.004536,3,0.06092,126.144,10,1.3,0.01008,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,20,3.789,3.264,0.168007,0.002186,0.008986,0.4441,0.623279,0.612107,0.046462,0.006567,10,0.0721,142.72,10.5,1.6,0.00888,0.0002,0.00088,0.00009,0.0002,0.00154,35
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,10,3.511,3.308,0.107994,0.008718,0.172927,0.35462,0.644259,0.462614,0.047138,0.019631,13,0.09682,90.24,10,5,0.006,0.0002,0.0095,0.00009,0.0093,0.00154,31
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,122,3.158,3.15,0.153759,0.005816,0.09101,0.3421,0.592685,0.495859,0.046401,0.014019,13,0.09912,94.72,10,1,0.013,0.00023,0.0026,0.00009,0.0002,0.00154,24
OCPNO4583,PRESA JOSE LOPEZ PORTILLO 4,52,3.852,3.134,0.036259,0.000863,0.006671,0.53732,0.581113,0.573579,0.019921,0.004908,3,0.07107,167.68,10,2.2,0.0165,0.00023,0.00088,0.00009,0.0002,0.00154,27.4
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,24196,5.995,3.1909,0.4203,0.0315,0.0881,0.7304,1.2703,1.1507,0.2218,0.0079,30,0.009,222.08,302.5,150,0.0301,0.0016,0.0083,0.0003,0.0002,0.00154,37.1
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,262,5.9342,4.9519,0.2996,0.0016,0.2639,1.1319,1.697,1.4315,0.1483,0.0037,25,0.1,146.56,147.5,5.6,0.0086,0.0002,0.0058,0.0005,0.0002,0.00154,26.9
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,373,2.273,2.273,0.152,0.007,0.039,0.224,0.422,0.376,0.036,0.001,5,0.066,154.88,5.6,2.5,0.0139,0.0002,0.00088,0.00009,0.0002,0.00154,32.5
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,903,2.743,2.687,0.193,0.004,0.165,0.095,0.457,0.288,0.054,0.009,20,0.074,106.24,25,5.1,0.01,0.0002,0.00088,0.00012,0.0002,0.00154,35
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,10,3.565,3.5326,0.129537,0.007131,0.05651,0.056388,0.249566,0.185925,0.030836,0.021471,5,0.047,117.376,10,1.6,0.00139,0.0002,0.00088,0.00009,0.0107,0.00154,33
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,110,3.2161,2.7643,0.072999,0.003004,0.004,0.394449,0.474452,0.467448,0.070416,0.003688,10,0.07622,92.16,26,2,0.00139,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,173,4.4804,3.3382,0.108123,0.001943,0.001693,0.709436,0.821195,0.817559,0.08536,0.006163,15,0.08858,138.88,47,1.6,0.00139,0.0002,0.0088,0.00009,0.007,0.00154,30
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,10,4.374,4.374,0.150355,0.004828,0.004209,0.288891,0.448283,0.439246,0.043345,0.004209,3,0.05974,123.264,18,1.3,0.008,0.0002,0.00088,0.00009,0.0002,0.00154,32
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,10,3.585,3.075,0.264028,0.003092,0.013111,0.45074,0.730971,0.714768,0.078915,0.007558,8,0.07931,140.8,36.13,2,0.01548,0.0002,0.00088,0.00009,0.0002,0.00154,33
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,31,3.497,3.163,0.11669,0.002968,0.170569,0.26794,0.558167,0.38463,0.045818,0.018763,13,0.09693,89.6,10,5.6,0.0063,0.0002,0.0085,0.00009,0.0063,0.00154,30
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,439,3.036,3.036,0.166328,0.006129,0.02777,0.2466,0.446827,0.412928,0.03967,0.011823,13,0.10437,97.92,10,1.2,0.00139,0.00023,0.0022,0.00009,0.0002,0.00154,26
OCPNO4584,PRESA JOSE LOPEZ PORTILLO 5,20,4.143,3.432,0.031005,0.00093,0.006237,0.67223,0.710402,0.703235,0.021379,0.004001,3,0.0728,162.56,10,2.3,0.00139,0.00023,0.00088,0.00009,0.0002,0.00154,24
